country_region,sub_region_1,date,Adrenal crisis,Ageusia,Allergic conjunctivitis,Amenorrhea,Angular cheilitis,Anosmia,Asphyxia,Atheroma,Auditory hallucination,Balance disorder,Beau's lines,Bleeding on probing,Burning Chest Pain,Burning mouth syndrome,Cataplexy,Chorea,Cleft lip and cleft palate,Clouding of consciousness,Crackles,Crepitus,Croup,Cyanosis,Depersonalization,Developmental disability,Dysautonomia,Dysgeusia,Dyspareunia,Dystonia,Dysuria,Epiphora,Esophagitis,Eye pain,Facial swelling,Fibrocystic breast changes,Focal seizure,Gastroparesis,Gingival recession,Globus pharyngis,Goitre,Grandiosity,Granuloma,Hemolysis,Hemoptysis,Hepatic encephalopathy,Hepatotoxicity,Hydrocephalus,Hypercalcaemia,Hypercapnia,Hyperemesis gravidarum,Hypersomnia,Hyperventilation,Hypocalcaemia,Hypochondriasis,Hypomania,Kyphosis,Laryngitis,Leukorrhea,Malabsorption,Male infertility,Mitral insufficiency,Muscle atrophy,Myoclonus,Nasal polyp,Neck mass,Neutropenia,Night terror,Nocturnal enuresis,Nystagmus,Onychorrhexis,Osteophyte,Papule,Pericarditis,Petechia,Photodermatitis,Photophobia,Polydipsia,Polyuria,Ptosis,Pulmonary edema,Rectal pain,Rectal prolapse,Rheum,Round ligament pain,Rumination,Sensitivity to sound,Shallow breathing,Spasticity,Splenomegaly,Sputum,Stomach rumble,Stridor,Subdural hematoma,Tachypnea,Tenderness,Thyroid nodule,Trichoptilosis,Upper respiratory tract infection,Urethritis,Urinary urgency,Ventricular fibrillation,hospitalized_new
United States,North Dakota,2020-04-20,0.402933563,0.1025878,0.229607251,0.244444444,,0.231352214,0.068217874,0.499448732,0.648769575,0.009090909,0.869309838,0.177172061,0.139664804,0.472924188,0.264277716,0.393162393,0.35089751,0.135464231,0.491051454,0.087272727,0.09273743,0.207264957,1,0,,0.352902805,0.658496732,0.689851767,0.684647303,0.470175439,0.211180124,0.240112994,0.508634223,0.536585366,0.82127031,0.483636364,0.578616352,0.454436451,0.274972558,0.555243446,0.220207254,0.237791932,0.325721154,0.373626374,0.402073733,0.358684481,0.169831224,0.178913738,0.343502825,0.32518797,1,0.666996047,0.21086262,0.296248383,0.690533981,,0.374002281,0.249361702,0.309124767,0.377123443,0.340963855,0.298245614,0.105053191,0.295099062,0.104761905,0.376766091,0.66039823,0.296143251,0.632034632,0.15915628,0.570815451,0.258766626,0.102910603,0.120246994,0.594594595,0.136507937,0.517127072,0.63255814,0.140442133,0.215099715,0,0.235449735,0.443548387,0.719928187,0.726840855,0.461229947,0.197710718,0.288834951,0.519591141,0.572183099,0.193497224,0.183611533,0.419109663,0.243341404,0.211591536,1,0.111933395,0.201528839,0.27739726,0.328173375,20
United States,North Dakota,2020-04-27,0.358067299,0.053142329,0.377643505,0.443209877,0.187301587,0.16194655,0.170386039,0.461962514,0.749440716,0.294805195,0.713656388,0.161839864,0.430167598,0.257521059,0.62150056,0.445394112,0.263462652,0.066971081,0.073825503,0.113939394,0.110614525,0.483974359,0.556149733,0.401882694,0.263908702,0,0.049019608,0.669327252,0.467496542,0.385964912,0.248447205,0.604519774,0.320251177,0.460162602,0.608567208,0.339393939,0.630188679,0.567146283,0.388035126,0.491573034,0.345854922,0.203821656,0.008413462,0.245421245,0.467741935,0.322713258,0.512658228,0.611022364,0.576271186,0.052631579,0.7734375,0.52173913,0.331469649,0.345407503,0.257281553,,0.179019384,0.205106383,0.12849162,0.189127973,0.615060241,1,0.293882979,0.362877998,0.178354978,0.138147567,0.359513274,0.555096419,0.665223665,0.575263663,0.500715308,0.123337364,0.565488565,0.511862203,0.223423423,0.793650794,0.296132597,0.458914729,0.717815345,0.46011396,0.164465786,0.132275132,0.642137097,0.421903052,0.589073634,,0.207075963,0.020631068,0.453151618,0.584507042,0.027755749,0.028831563,0.413680782,0.324455206,0.286108556,0.614754098,0.141165587,0.067407922,0.494863014,0.219814241,19
United States,North Dakota,2020-05-04,0.544434858,0.083179298,0.459214502,0.581481481,,0.105305146,0.046747753,0.750826902,0.680089485,0.553246753,0.663729809,0.39011925,0.122905028,0.505415162,0.425531915,0.497625831,0.45686161,0.196347032,0.044742729,0.226666667,0.102569832,0.133547009,0.140819964,0.373642288,,0.278538813,0.29248366,0.656784493,0.174273859,0.38245614,0.546583851,0.394067797,0.32967033,0.396747967,0.531757755,0.402424242,0.332075472,0.694244604,0.294731065,0.588014981,0.21761658,0.378627035,0.354567308,0.459096459,0.525345622,0.716341213,0.339662447,1,0.432768362,0.246240602,0.393973214,0.457509881,0.318690096,0.386804657,0.577669903,,0.540478905,0.239148936,0.401303538,0.123442809,0.30060241,0.233918129,0.256648936,0.550573514,0.205194805,0.558869702,0.251106195,0.304407713,0.362193362,0.448705657,0.502145923,0,0.48024948,0.071498213,0.340540541,0.263492063,0.209944751,0.669767442,0.396618986,0.246438746,0.315726291,0.326719577,0.293346774,0.466786355,0.209026128,0.271390374,0.463059313,0.53276699,0.431005111,0.970070423,0.05075337,0.111532625,0.23669924,0.228813559,0.283348666,0.468852459,0.045143386,0.077831828,0,0.049535604,20
United States,North Dakota,2020-05-11,0.511647972,0.053142329,0.480362538,0.018518519,,0.141204627,0.008989952,0.605292172,0.950782998,0.202597403,0.666666667,0.511073254,0.751396648,0.174488568,0.078387458,0.448243115,0.196294152,0.283105023,0.146532438,0.158787879,0.01877095,0.337606838,0.971479501,0.293989862,0.047075606,0.278538813,0.529411765,0.541619156,0.824343015,0.122807018,0.562111801,0.742937853,0.491365777,0.512195122,0.307237814,0.380606061,0.267924528,0.472422062,0.128979144,0.366104869,0.344559585,0.165605096,,0.013431013,0.15437788,0.593011305,0.3407173,0.704472843,0.618079096,0.353383459,0.7109375,0.363636364,0.254792332,0.525226391,0.506067961,0.203671329,0.490307868,0.154042553,0.353817505,0.269535674,0.210843373,0.044834308,0.168882979,0,0.274458874,0.827315542,0.388274336,0.606060606,0.483405483,0.278044104,0.596566524,0.337363966,0.346153846,0.062723432,0.190990991,0.86031746,0.364640884,0.226356589,0.083224967,0.423076923,0.582232893,0.638888889,0.427419355,0.086175943,0.450118765,0.272727273,0.142559834,0,0.303236797,0.825704225,0.026962728,0.096358118,0.16286645,0.378934625,0.343146274,0.329508197,0.013135985,0.18276581,0.255136986,0.117647059,20
United States,North Dakota,2020-05-18,0.477998274,0.154805915,0.167673716,0,0.311111111,0.242919824,0.035007932,0.298787211,0.073825503,0.531168831,0.681350954,0.471890971,0.170391061,0.626955475,0.218365062,0.07977208,0.184134337,0.640791476,0.05033557,0.303030303,0.01452514,0.260683761,,0.346125996,0.263908702,0.42074364,0.197712418,0.462941847,0.457814661,0.384210526,0.585403727,0.122881356,0.984301413,0.331707317,0,,0.480503145,0.830935252,0.301866081,0.241573034,0.287564767,0.002830856,,0.52014652,0,0.577595067,0.239451477,0.857028754,0.293785311,0.372180451,0.324776786,0.222332016,0.150159744,0.465717982,0.577669903,0.072552448,0.289623717,0.236595745,0.490689013,0.434881087,0.309638554,0.278752437,0.065159574,0.350364964,0.237229437,0.502354788,0.627212389,0.35261708,0.714285714,0.208053691,0.530758226,0.055622733,0.498960499,0.630484238,0.333333333,,0.285082873,0.060465116,0.33810143,0.341880342,0.587034814,0.334656085,0.590725806,0.226211849,0.320665083,0.189839572,0.151925078,0.205097087,0.236797274,0.551056338,0.149881047,,0.149837134,0.530266344,0,0.229508197,0.01480111,0.148019458,,,22
United States,North Dakota,2020-05-25,0.397756687,0.034658041,,0.234567901,0.092063492,,0.197884717,0.40463065,,0.244155844,0.367107195,0.185689949,0.592178771,0.409145608,0.339305711,0.333333333,0.053850608,0.071537291,0.289709172,0.265454545,0,0.126068376,0.525846702,0.202751629,0.094151213,0.284409654,0.570261438,0.331812999,0.446749654,0.033333333,0.330745342,0.220338983,0.513343799,0.193495935,0.456425406,0.28969697,0.435220126,0.405275779,0,0.529962547,0,,0.098557692,0.885225885,0.391705069,0.299075026,0.231012658,0.391373802,0.473446328,0.468045113,0.279017857,0.166007905,0.202875399,0.272962484,0.503640777,,0.529076397,0.306382979,0.433891993,0.218573046,0.09939759,,,1,0.026839827,0.441130298,0.539823009,0.519283747,0.213564214,0.367209971,1,0.11547763,0.551975052,0.714332142,0.387387387,,0.09281768,0.373643411,0.625487646,0.354700855,0.300120048,0.113756614,0.474798387,0.202872531,0.171021378,,0,0.185679612,0.109028961,0.237676056,0.107057891,0.291350531,0.243213898,0.392251816,0.23551058,0.626229508,0.01239593,0.086865879,0.068493151,0,15
United States,North Dakota,2020-06-01,0.319240725,0.020332717,0.30060423,0.377777778,0.523809524,0.099321899,1,0.250275634,,0.290909091,0.634361233,0.209540034,0.212290503,0.283995187,0.354983203,0,0.308627678,0.356164384,0.182326622,0,0.034413408,0.400641026,0.115864528,0.322230268,,0.327462492,1,0.486887115,0.089903181,0.143859649,0.470496894,0.615819209,0.664050235,0.108943089,,0.433939394,0.452830189,0.275779376,0.133918771,0.326779026,0.660621762,,0.086538462,0.22954823,0.147465438,0.483042138,0.160337553,0.146166134,0,0.327067669,0.310267857,0.373517787,0.091054313,0,0.628640777,,0.326111745,0,0.223463687,0.177802945,0.365662651,0.089668616,0.385638298,0.895724713,0.504761905,0.450549451,0.549778761,0.252066116,0.253968254,0.385426654,0.134477825,0.114873035,0.402286902,0.826779331,0.308108108,0.377777778,0.135911602,0.609302326,0.200260078,0.396011396,0.477791116,0.222222222,0.304435484,0.016157989,,0.169786096,0.181061394,0.003640777,,0.200704225,0,0.275417299,0.304017372,0.444309927,0.601655934,0.055737705,0.019796485,0.111883252,,0.529411765,16
United States,North Dakota,2020-06-08,0.637618637,0.126617375,0.83081571,0.366666667,0.377777778,0.181890706,0.057747224,0.48952591,0.621923937,0.519480519,0.173274596,0.526405451,0,0.407942238,0.276595745,0.245014245,0.119861031,0.470319635,0.222595078,0.452121212,,0.402777778,0.361853832,0.480086894,0.263908702,0.607305936,0.89869281,0.265678449,0.614107884,0.026315789,0,0.411016949,0.921507064,0.481300813,0.332348597,0.410909091,0.494339623,0,0.364434687,0.127340824,0.5,0.002830856,,0.135531136,0.188940092,0.284686536,0.411392405,0.353035144,0.51299435,0.163533835,0.564732143,0.272727273,0.126198083,0.269081501,0.405339806,0.108391608,0,0.22893617,0.262569832,0.458663647,0.26746988,0.259259259,0.634308511,0.882168926,0.370562771,0.518053375,0.571902655,0.67630854,0.288600289,0.433365292,0.226037196,0.215840387,0.637214137,0.710432239,0.463063063,,0.251933702,0.739534884,,0.153846154,0.56302521,0.578042328,0.283266129,0.281867145,0.091448931,0.530748663,0.184183143,0.118932039,0,0.174295775,0.198255353,0.136570561,0.15092291,1,0.600735971,0.145901639,0.012950971,0.113273106,0.114726027,0.534055728,14
United States,North Dakota,2020-06-15,0.138912856,0.095194085,0.83081571,0.340740741,0.412698413,0.164339848,0.028239027,0.327453142,0.469798658,0.209090909,0.496328928,0.243611584,0.139664804,0.322503008,0.109742441,0.106362773,0.297625941,0.684931507,0.329977629,0.36,0.045586592,0.277777778,0.77540107,0.480086894,0.17831669,0.306588389,0.933006536,0.45267959,0.073305671,0.336842105,0.290372671,0.605932203,0.698587127,0.591869919,0.462333826,0.597575758,0.359748428,0.709832134,0.414379802,0.423220974,0.167098446,,0.09375,0.454212454,0.275345622,0.420349435,0.58649789,0.442492013,0.229378531,0.535714286,0.237723214,0.56027668,0.230031949,0.250970246,0.455097087,0.036713287,0.410490308,0.183829787,0.260707635,0.966024915,1,0.565302144,0.32712766,0.683003128,0.264935065,0.544740973,0.783185841,0.564738292,0.19047619,0.587727709,0.505007153,0.143893591,0.423076923,0.46961326,0.659459459,0.365079365,0.408839779,0.365891473,0.140442133,0.13960114,0.516206483,0.231481481,0.473790323,0.922800718,0.004750594,0.245989305,0.200832466,0.555825243,0.153321976,,0.103092784,0.252655539,0.043431053,0.370460048,0.680772769,0.373770492,0,0.067407922,0.008561644,0.010835913,19
United States,North Dakota,2020-06-22,0.259706644,,0.379154079,0.464197531,0.257142857,0.057838053,0,0.690187431,,0.827272727,0.534508076,0.66439523,0.938547486,0.091456077,0.197088466,0.45014245,0.301679213,0.549467275,,0.2,0.180111732,0.31517094,0,0.450398262,,0.31702544,0.738562092,0.41277081,0.428769018,0.4,0.377329193,0.276836158,0.593406593,0.499186992,0.856720827,0.426666667,0.642767296,0.491606715,0.51701427,0.428838951,0.17357513,0.107572541,0.299278846,0.561660562,0.50921659,0.286742035,0.549578059,0.456070288,0.317514124,0.42481203,0.160714286,0.630434783,0.209265176,0.230271669,0.029126214,0.020979021,0.835803877,0.42893617,0.597765363,0.595696489,0.427108434,0.247563353,0.206117021,0.636079249,0.551515152,0.405023548,0.779867257,0.429752066,0,0.474592522,0.545064378,0.456469166,0.799376299,0.681507962,0.082882883,0.20952381,0.472928177,0.776744186,0.091027308,0.128205128,0.6242497,0.431216931,0.376008065,0.0502693,0.231591449,,0.315296566,0.768203883,0.328222601,,0.147501983,0.209408194,0.081433225,0.300242131,0.638454462,0.313114754,0.010175763,0.027102154,0.460616438,0.469040248,10
United States,North Dakota,2020-06-29,0.516824849,0.072088725,0.632930514,0.808641975,,0.105305146,0.03595981,0.671444322,,0.196103896,0.533039648,0.258943782,,0.277978339,0.491601344,0.228869896,0.156919514,0.429223744,,0.038787879,0.085586592,0.322649573,0.613190731,0.413468501,,0.298108284,0.258169935,0.562143672,0.219917012,,0.472049689,0.088983051,0.656200942,0.260162602,0.583456425,0.216969697,0.127044025,0.372901679,0.504939627,0.665730337,0.207253886,,,0.390720391,0.132488479,0.378211716,0.434599156,0.288338658,0.089265537,0.533834586,0.282366071,0.31916996,0,0.627425614,0.245145631,,0.84036488,0.248510638,0.37150838,0,0.284939759,0.130604288,0.4375,0.593326382,0.404329004,0,0.553097345,0.422865014,0.135642136,0.560882071,0.789699571,0.207376058,0.687110187,1,0.212612613,,0.106077348,0.16744186,0.413524057,,0.43577431,,0.674395161,0.718132855,0.785035629,,0.124869927,0.104368932,0.385576377,,,0.349013657,0,0.440677966,0.727690892,0,0.024421832,0.268936762,0.299657534,0.308049536,16
United States,North Dakota,2020-07-06,0.770491803,0.18715342,0.249244713,0.483950617,0.082539683,0.248504188,0.032892649,0.31753032,,0.684415584,0.237885463,0.122657581,,0.250300842,0.192609183,1,0.244933411,0.622526636,,0.361212121,0.132067039,0,0.276292335,0.293265749,0.135520685,0.518590998,0.800653595,0.859749145,0.349930844,0.101754386,0.372670807,0.211864407,0.897959184,0.832520325,0.310192024,0.700606061,0.45408805,1,0.243688255,0.542134831,0.519430052,,0.032451923,0.225885226,0.276497696,0.454265159,0.544303797,0.428115016,0.384180791,0.439849624,0.4609375,0.510869565,0.248402556,0.535575679,0.241504854,0.055944056,0.793614595,0.336170213,0.475791434,0.507361268,0.405421687,0.588693957,0.328457447,0.500521376,0.845021645,0.21978022,0.543141593,0.725895317,0.311688312,1,0.389127325,0.1191052,1,0.772505687,0.304504505,0.136507937,0.145856354,0.431007752,0.033810143,0.363247863,0.230492197,0.357142857,0.476814516,0.064631957,0.414489311,0.513368984,0.224765869,0.343446602,0.367404884,0.213028169,0.087232355,0.301972686,0.067318132,0.460048426,0.461821527,0.41147541,0.069565217,0.234885337,0.455479452,0.092879257,29
United States,North Dakota,2020-07-13,0,0.173752311,0.099697885,0.304938272,0.463492063,0.165536498,0.027498678,0.285556781,0.317673378,0.427272727,0.560939794,0.354344123,0.156424581,0.237063779,0.298992161,0.295346629,0.292414592,0.295281583,,0.401212121,0.150167598,0.137820513,0.559714795,0.422157857,0.02425107,0.523809524,0.480392157,0.877993158,0.691562932,0,0.666149068,0.298022599,0.618524333,0.882926829,0.435745938,0.636363636,0.208805031,0.352517986,0.214599341,0.463483146,0.42357513,0.123849965,0.038461538,0.609279609,0.256912442,0.411099692,0.553797468,0.138977636,0.794350282,0.872180451,0.427455357,0.467391304,0.248402556,0.428201811,0.430825243,0.141608392,0.434435576,0.177021277,0.310986965,0.237825595,0.211445783,0.191033138,0.319148936,0.597497393,0.247619048,0.64678179,0.92920354,0.239669421,0.45021645,0.535953979,0.889842632,0.196493349,0.554054054,0.312317192,0.553153153,0.219047619,0,0.260465116,0,0.236467236,1,0.156084656,0.493951613,0.129263914,0.2695962,0.129679144,0.075962539,0.656553398,0.243043725,0.184859155,0.049960349,0.261760243,0.159609121,0.472154964,0.632014719,0.159016393,0.025901943,0.241834607,0.231164384,0.181114551,31
United States,North Dakota,2020-07-20,0.182053494,0.209334566,,0.016049383,,0.349820503,0.018191433,0.531422271,0.348993289,0.380519481,0.293685756,0.293015332,0.541899441,0.731648616,0.502799552,0.35042735,0.176027794,0.301369863,0.118568233,0.193939394,0.10301676,,0.456327986,0.340333092,0.265335235,0.426614481,0.486928105,0.899657925,0.831258645,0.059649123,0.610248447,0,0.579277865,0.791869919,0.243722304,0.820606061,0.410062893,0.431654676,0.234906696,0.371722846,0.472797927,0.111818825,0.104567308,0.704517705,0.201612903,0.385405961,0.166666667,0.341054313,0.157062147,0.043233083,0.549107143,0.166996047,0.153354633,1,0.501213592,0.090034965,0.689851767,0.358297872,0.297020484,0.19592299,0.164457831,0.216374269,0.227393617,0.668404588,0.297835498,0.411302983,0.732300885,0.188705234,0.607503608,0.952061361,0.530758226,0.293228537,0,0.096197595,0.448648649,0.622222222,0.531491713,0.587596899,,0.284900285,0.18847539,0.256613757,0.920362903,0.096947935,0.237529691,,0.361082206,0.313106796,0.152186258,0.098591549,,0.313353566,0.154180239,0.391041162,0.705611776,0.216393443,0.080296022,0.173731758,0.200342466,0.314241486,31
United States,North Dakota,2020-07-27,0.134598792,0.345194085,0.731117825,0.208641975,0.593650794,0.364579178,0.040190375,0.218302095,0.67114094,0.625974026,0.860499266,0.345826235,,0.599277978,0.458006719,0.22317189,0.260567458,0.375951294,0.065995526,0.189090909,0.115083799,0.182692308,0.695187166,0.317161477,0.619115549,0.400521853,0.965686275,0.619156214,0.533886584,0.2,1,0.384180791,0.514913658,0.996747967,0.503692762,0.684848485,0.620125786,0.619904077,0.149835346,0.313670412,0.598445596,,0.149038462,0.333333333,0.258064516,0.288797533,0.374472574,0.349041534,0.449717514,0.407894737,0.185267857,0,0.228434505,0.450194049,0.605582524,0.104020979,0.792474344,0.270638298,0.365921788,0.301245753,0.33373494,0.269005848,0.348404255,0.681960375,0.408658009,0.836734694,0.737831858,0.663911846,0.774891775,0.780441035,0.503576538,0.255139057,0.40956341,0.257068573,0.520720721,0.412698413,0.615469613,0.71627907,0.023407022,0.249287749,0.18727491,0.365079365,0.411290323,0.278276481,0.508313539,0.140374332,0.120707596,0.326456311,0.24645088,,0.048374306,0.283004552,0.288816504,0.405569007,0.458141674,0.281967213,0.115448659,0.093815149,0.698630137,0.09752322,38
United States,North Dakota,2020-08-03,0.179465056,0.279574861,0.50755287,0.537037037,0.533333333,0.426406063,0.044103649,0.230429989,0.715883669,0.672727273,0.838472834,0.797274276,0.363128492,1,0.16237402,0.111111111,0,0.328767123,0.324384787,0.316363636,0.046703911,,0.764705882,0.358435916,0.276747504,0.600130463,0.635620915,1,0.253112033,0.421052632,0.347826087,0.360169492,0.313971743,0.331707317,0.46971935,0.701818182,0.379874214,0.64028777,0.238748628,0.320224719,0.46761658,0,0.213942308,0.283272283,,0.637204522,0,0.156549521,0.703954802,0.216165414,0.1640625,0.173913043,0.142971246,0.699870634,0.660194175,,0.873432155,0.25787234,0.795158287,0.345413364,0.337349398,,0.734042553,0.56725756,0.232034632,0.569858713,0.567477876,0.370523416,0.288600289,0.489932886,0.391988555,0.135429262,0.503118503,0.108547286,0.052252252,,0.436464088,0.086821705,0.028608583,0.37037037,0.370948379,0.321428571,0.403225806,0.373429084,0.529691211,0.117647059,0.604578564,0.496359223,0.144804089,0.186619718,0.018239492,0.129742033,0.083604777,0.324455206,0.540018399,0.467213115,0.064384829,0.214732453,0.056506849,0.215170279,44
United States,North Dakota,2020-08-10,0.292493529,0.3012939,1,0.42962963,,0.226565616,0.041459545,0,0.545861298,0.437662338,0.226138032,0.666098807,0.357541899,0.569193742,0.666293393,0.077872745,0.136074117,0.418569254,0.229306488,0.586666667,0.009162011,,0.556149733,0.329471398,0.654778887,0.602739726,0.830065359,0.592930445,0.531120332,0.703508772,0.486024845,0.572033898,0.615384615,0.643902439,0.220088626,0.87030303,0.555974843,0.399280576,0.218990121,0.441947566,0.554404145,0.064401982,0.061298077,0.255189255,0.112903226,0.398766701,0.367088608,0.244408946,0.639548023,0.501879699,0,0.383399209,0.230830671,0.652005175,0.178398058,0.122377622,0.537058153,0.271489362,0.337988827,0.118912797,0.415060241,0.208576998,0.441489362,0.391032325,0.139393939,0.25588697,0.777654867,0.648760331,0.388167388,0.562799616,0.665236052,0.133615478,0.166320166,0,0.066666667,,0.295027624,0.243410853,0.159947984,0.38034188,0.019207683,,0.574596774,,0.463182898,0.18315508,0.352757544,0.591019417,0.224304373,0.292253521,0.065027756,0.189681335,0.057546145,0.456416465,0.544618215,0.12295082,0.029417206,0.268936762,0.404109589,0.19504644,44
United States,North Dakota,2020-08-17,0.232959448,0.322550832,0.47734139,0.885185185,0.196825397,0.27802154,0.07858276,0.055126792,0.579418345,0.711688312,0.251101322,0.589437819,0.405027933,0.075812274,0.535274356,0.357075024,0.195715113,0.716894977,0,0.073939394,0.060111732,0.22008547,0.383244207,0.192614048,0.238231098,0.281148076,0.483660131,0.838084379,0.536652835,0.457894737,0.583850932,0.632768362,0.345368917,0.367479675,0.199409158,0.824242424,0.518238994,0.464028777,0.205817783,0.383895131,0.115284974,,0,0.299145299,0.376728111,0.077081192,0.282700422,0.287539936,0.44180791,0,0.540178571,0.141304348,0.077476038,0.906856404,0.586165049,0.102272727,0.58608894,0.158297872,0.533519553,0.216308041,0,0.050682261,0.378989362,0.812304484,0.087445887,0.202511774,0,0.337465565,0.274170274,0.82358581,0.526466381,0.23458283,0.496881497,0.018199545,0.372972973,0.085714286,0.129281768,0.223255814,,0.289173789,0.279711885,0.123015873,0.350806452,0.140035907,0,0.167112299,0.277835588,0.436893204,0.064735945,0.198943662,0.015860428,0.16616085,0.249728556,0.392251816,0.467341306,0.067213115,0.030157262,0.224461432,0.136986301,0.051083591,42
United States,North Dakota,2020-08-24,0.317515099,0.450554529,,0.516049383,,0.506182688,0.134849286,0.221609702,0.046979866,0.245454545,0.422907489,0.032367973,,0.682310469,0.39193729,0.20702754,0.434858135,0.305936073,0.100671141,0.086060606,0.060111732,0.424145299,0.504456328,0.458363505,0.516405136,0.541422048,0.89379085,0.620296465,0.28769018,,0.347826087,1,0.394034537,0.351219512,0.385524372,0.88,0,0.715827338,0.250823271,0.22752809,0.619170984,0.021939137,0.447115385,0.357753358,0.270737327,0.450154162,0.425105485,0.152555911,0.578531073,0.114661654,0.270089286,0.282608696,0.598242812,0.025873221,0.268203883,0.059440559,0.374002281,0.286808511,0.418994413,0.327293318,0.184939759,0.428849903,0.328457447,0.263816475,1,0.312401884,0.779867257,0.374655647,0.585858586,0.544582934,0.410586552,0.178960097,0.41995842,0.002274943,0.304504505,0.365079365,0.432044199,0.559689922,0.176853056,0.321937322,0.231692677,0.366402116,0.630040323,0.795332136,0.116389549,0.191176471,0.158168574,0.375,0.181147076,0.399647887,0.167327518,0.013657056,0.292073833,0.45157385,0.41674333,0.009836066,0.045698427,0.093120222,0.476027397,0.040247678,53
United States,North Dakota,2020-08-31,0.414150129,0.693622921,0.429003021,0.349382716,0.46984127,0.523334663,0.08239027,0.522601985,0.277404922,0.341558442,0.198237885,0.367972743,,0.302045728,0.442329227,0.50997151,0.274464389,0.692541857,0.363534676,0.267878788,0.112625698,0.209401709,0.349376114,0.400434468,0.176890157,0.613176778,0.797385621,0.919042189,0.611341632,,0.417701863,0.593220339,0.213500785,0.14796748,0.521418021,0.429090909,0.438993711,0.418465228,0.394621295,0.314606742,0.370466321,0.322717622,0.217548077,0.321123321,0.160138249,0,0.691983122,0.181309904,0.341242938,0.327067669,0.341517857,0.27173913,0.202875399,0.147477361,0.656553398,,0.608893957,0.204255319,0.249534451,0.218573046,0.309638554,0.461988304,0.539893617,0.606882169,0.144588745,0.279434851,0.536504425,0.398071625,0.323232323,0.732502397,0,0.303506651,0.348232848,,0.216216216,0.723809524,0.868508287,0.43875969,,0.253561254,0.30972389,0.164021164,0.206653226,0.434470377,0.374109264,0.050802139,0.648283039,0.223300971,0.228279387,0.663732394,0.233941316,0.349772382,0.412595005,0.197336562,0.571297148,0.36557377,0.069935245,0,0.424657534,0.301857585,44
United States,North Dakota,2020-09-07,0.291630716,0.682532348,0.042296073,0.301234568,0.403174603,0.500997208,0.043151772,0.58213892,0.51901566,0.57012987,0.287812041,0.379897785,0.824022346,0.376654633,0.231802912,0.834757835,0.518239722,0.762557078,0.325503356,0.229090909,0.140558659,0.481837607,0.572192513,0.377986966,0.530670471,0.479452055,0.491830065,0.672748005,0.473029046,0.192982456,0.25,0.333333333,0.551020408,0.624390244,0.344165436,1,0.39245283,0.309352518,0.139407245,0.34082397,0.639896373,0.439490446,0.590144231,0.551892552,0.465437788,0.063720452,0.64556962,0.14057508,0.603389831,0.406015038,0.623883929,0.60770751,0.424920128,0.234152652,0.322815534,0.332167832,0.418472064,0.383829787,0.240223464,0.314835787,0.603614458,0.093567251,0.72606383,0.11991658,0.280519481,0.678178964,0.694690265,0.358126722,0.298701299,0.64717162,0.361945637,0.448609432,0.349272349,,0.126126126,0.444444444,0.713812155,0,0.412223667,1,0.575030012,0,0.371975806,0.337522442,0.288598575,0.088235294,0.38917794,0.368932039,0.485519591,0.519366197,0.21332276,0.197268589,0.44082519,0.209443099,0.456301748,0.260655738,0.03533765,0.317581654,0.224315068,0.280185759,45
United States,North Dakota,2020-09-14,0.298533218,0.712107209,0.205438066,0.664197531,,0.719585162,0.051295611,0.347298787,0.565995526,0.866233766,0,0.097103918,0.122905028,0.335740072,0.181410974,0.37037037,0.598147076,0.701674277,0.549217002,0.298181818,0.188826816,0.334401709,0.50802139,0.328023172,0.569186876,0.697977821,0.816993464,0.496009122,0,,0.380434783,0.720338983,0.419152276,0.769105691,0.546528804,0.59030303,0.710691824,0.442446043,0.097694841,0.507490637,0.660621762,0.332625619,0.368990385,0.383394383,0.618663594,0.550873587,0.53164557,0.35942492,0.444067797,0.445488722,0.506696429,0.871541502,0.172523962,0.551099612,0.287621359,0,0.728620296,1,0.222532588,0.332955832,0.180120482,0.512670565,0.541223404,0.605839416,0.322077922,0.30455259,0.902654867,0.579889807,0.04040404,0.727708533,0.329041488,0.339177751,0.536382536,,1,0.517460317,0.352486188,0.812403101,0.436931079,0.256410256,0.218487395,0.367724868,0.498991935,0.373429084,0.591448931,0.098930481,0.788761707,0.328883495,0.411697899,0.443661972,0.593973037,0.222306525,0.395222584,0,0.502299908,0.41147541,0.035522664,0.173731758,0.448630137,1,80
